collector_number,extras,language,name,oracle_id,quantity,scryfall_id,set_code,set_name
"63","","en","Arrogant Poet","0b2e9571-0c28-4a8f-9ba7-0147b40290a7","1","556a0816-83c5-41dc-8546-213b21e2cceb","stx","Strixhaven: School of Mages"
"30","","en","Eliminate","cf307f81-488c-4df5-8b08-ba46e3e7f3d9","1","c55b2b50-ac83-4a78-8f84-580193d1ca0f","sta","Strixhaven Mystical Archive"
"89","","en","Umbral Juke","d56afdf6-51e0-4151-a86c-4c4827a50a0e","2","3fbd0921-e953-492b-ad73-c8a8bfaa750b","stx","Strixhaven: School of Mages"
"86","","en","Sedgemoor Witch","25dce517-ac0a-4577-89ed-04296c7c4069","1","e900c1eb-968b-4046-b824-c167a7a5b682","stx","Strixhaven: School of Mages"
"79","foil","en","Novice Dissector","d5d6a41e-84bd-4b10-9734-50d91d523d2f","1","4c4677bc-736b-4bf2-851e-b158718a4224","stx","Strixhaven: School of Mages"
"5","","en","Mascot Exhibition","a1ea2cba-f184-4a27-9971-3a56b0a0e390","1","2047592c-739c-41dd-b3e8-31ae1c7688ab","stx","Strixhaven: School of Mages"
"168","foil","en","Body of Research","e0c21b32-f672-4496-91ed-7b7f351eb539","1","98b56823-0076-49cc-b5aa-4accb8e2782e","stx","Strixhaven: School of Mages"
"164","foil","en","Biomathematician","70868667-a843-4954-863f-990854188c53","1","b41a35ef-dae1-4534-a12a-d3951b285273","stx","Strixhaven: School of Mages"
"56e","","en","Regrowth","e6e4a8bd-5c40-4654-8de1-0da9afed90fd","1","3d7d3ea4-1e75-4ea2-a62a-258aca9627c5","sta","Strixhaven Mystical Archive"
"130","","en","Exponential Growth","18616f70-e30c-4ff7-b62a-55939a96ca1b","1","7c129bb7-9489-44bd-a46d-c5f738bf9d25","stx","Strixhaven: School of Mages"
"138","","en","Master Symmetrist","ffce416c-90c6-43ed-9019-e5a32accad6d","1","255cdc39-6ad8-4831-9718-6712cb17654c","stx","Strixhaven: School of Mages"
"36","","en","Arcane Subtraction","4b5806fa-430f-4b78-b874-63d01a8a9de5","2","68cdb00c-ea86-4b72-8f62-570820edfa1b","stx","Strixhaven: School of Mages"
"46","","en","Mentor's Guidance","ba961e01-315a-4195-a6d5-694a97a70b5a","1","0dbb1230-a465-4499-bb9c-35a06712a08b","stx","Strixhaven: School of Mages"
"34","","en","Settle the Wreckage","2a2ea189-b663-4f4a-bb23-ff7a4af25f71","1","9cbd346e-098a-4cf6-a72f-468376fd2e8f","xln","Ixalan"
"277","","en","Mila, Crafty Companion // Lukka, Wayward Bonder","ee524e82-35c4-4cae-b65e-3e147eac2927","1","34332dc9-d81c-4b16-bf59-2c75eaa05c21","stx","Strixhaven: School of Mages"
"34","","en","Study Break","7aae7c7b-0b31-4b48-a8d3-81c913f604cf","1","ef7cd813-0781-4fd7-8748-2716e1eeb4b9","stx","Strixhaven: School of Mages"
"191","","en","Harness Infinity","efd31076-2bbe-4c65-9166-19ec0e832b57","1","f74120ce-9f11-449f-bb72-04fe2a27a9f6","stx","Strixhaven: School of Mages"
"166","","en","Blood Researcher","a465ba74-615a-4261-b4a0-fcb0819f10b3","2","3e35e9ba-a10e-4926-a7a6-3a65efc2a730","stx","Strixhaven: School of Mages"
"170","","en","Cram Session","6e5b8bb2-9dd8-4986-9d0a-659114be5a2a","1","c59a249f-35ed-447a-845b-32ba5a53124e","stx","Strixhaven: School of Mages"
"242","","en","Tend the Pests","9ffce1d5-e29c-4dab-8b97-6b32655785d4","1","8f43ed93-008d-44db-8204-ef2cc3b7cf8a","stx","Strixhaven: School of Mages"
"3e","","en","Defiant Strike","f8c2d9c5-6fe6-4698-9972-83cdd625d94b","1","e61fac1c-c5a5-4624-a264-b875614befb0","sta","Strixhaven Mystical Archive"
"379","","en","Expressive Iteration","c7aecca5-2f67-4245-ab2d-e723d8b23a67","1","93e5c7e8-e6bf-4186-8140-d1171fbb8552","stx","Strixhaven: School of Mages"
"186","","en","Expressive Iteration","c7aecca5-2f67-4245-ab2d-e723d8b23a67","1","31b770cc-09e7-4c0b-b2a4-462ab4f7200d","stx","Strixhaven: School of Mages"
"182","","en","Elemental Masterpiece","e9f5f87d-a485-4e69-9beb-49a51230bd53","1","4331a7a6-e98e-4517-b0f9-ace379426a94","stx","Strixhaven: School of Mages"
"227","","en","Rootha, Mercurial Artist","3735559f-efe5-43ad-9b3e-3ef127c0ceda","2","acb8f24d-8d1d-48aa-a534-238e969a474c","stx","Strixhaven: School of Mages"
"96","","en","Draconic Intervention","9fe75f56-c2e4-4c82-8113-039b8c486fae","1","657de246-b9fc-47b1-b932-091e9500bb82","stx","Strixhaven: School of Mages"
"37","","en","Claim the Firstborn","9bb82829-05e8-4cdd-91e4-b837a620bfc8","1","e3cb6157-ea56-4921-b803-59e3fbef0b94","sta","Strixhaven Mystical Archive"
"98","","en","Efreet Flamepainter","fb5e8b8c-bad2-45bb-abb4-2ed454525749","1","d9f0731c-2a3d-4613-bffa-8b967e4f142e","stx","Strixhaven: School of Mages"
"99","","en","Enthusiastic Study","4233334d-bb19-41e4-a203-2b7bb0c48f52","1","543c64ff-2c51-4a63-a940-dc8645717c85","stx","Strixhaven: School of Mages"
"17","foil","en","Mind's Desire","b3739b5a-5731-4c64-a244-815a363b0d5c","1","95f4e609-7fb7-4903-8d4c-45d38cf743be","sta","Strixhaven Mystical Archive"
"3","foil","en","Defiant Strike","f8c2d9c5-6fe6-4698-9972-83cdd625d94b","1","ade8f339-4afb-477a-9434-e6cd9126cd10","sta","Strixhaven Mystical Archive"
"20","","en","Strategic Planning","02b5acf3-47cb-4d39-9307-e02656f1879b","2","fd7b2ee8-9f2f-4624-a788-15b88e6a2d50","sta","Strixhaven Mystical Archive"
"340","","en","Double Major","ece44a82-dcf0-4439-bdd9-a09c99a6f159","1","235079f1-2226-4a6d-9682-ae932e67d660","stx","Strixhaven: School of Mages"
"338","","en","Angel of the Ruins","14878a5f-7983-4133-a1a7-9d539531e092","1","b2babb93-6b30-4446-bf51-b0303e2e9a27","c21","Commander 2021"
"205","foil","en","Manifestation Sage","d8bcd896-cae9-4733-a437-165644b8b0e8","1","76fc5cd2-fbb0-4d13-9089-0292b356de48","stx","Strixhaven: School of Mages"
"120","","en","Basic Conjuration","547ab16c-b8d1-4357-9219-7cabde80f5ba","1","8be52d88-f430-4437-a0d3-590c2947c838","stx","Strixhaven: School of Mages"
"273","foil","en","Silverquill Campus","2b65eb80-6fb7-429f-81f2-2fe125eba634","1","42583850-ba5c-4a71-8717-406b5c6d048f","stx","Strixhaven: School of Mages"
"132","foil","en","Fortifying Draught","a34c78c6-ffbc-4461-a66d-1253a7aa963b","1","6789b717-a000-464a-a39b-32c1aeefe560","stx","Strixhaven: School of Mages"
"243","foil","en","Thrilling Discovery","c5f5a234-c751-4976-a3e1-fbd52b3255c9","1","bac1f45e-1884-490e-a94f-f7d312f0e229","stx","Strixhaven: School of Mages"
"30","foil","en","Star Pupil","37fd3a9d-74fe-4180-805a-b865e7228a77","1","99e9318f-2e17-4b6e-895f-c17cd5d0d282","stx","Strixhaven: School of Mages"
"77","foil","en","Mage Hunters' Onslaught","22195e0e-a426-48d6-b100-480c7e2bd5cc","1","ed85140f-f0e0-4ac1-a67f-26d17ff95e31","stx","Strixhaven: School of Mages"
"313","","en","Retriever Phoenix","279e573d-b7a3-4e62-a708-3ec992d97972","1","a81c6751-b97e-4935-a18f-fb97ee9e8a68","stx","Strixhaven: School of Mages"
"315","","en","Basic Conjuration","547ab16c-b8d1-4357-9219-7cabde80f5ba","1","4f222fdb-eddd-4179-b779-a45171bfb010","stx","Strixhaven: School of Mages"
"45","","en","Stone Rain","6e880df6-fc00-43d2-a9c8-f575f40b78c6","1","f60687e5-9384-4453-833e-2c76f25bfac5","sta","Strixhaven Mystical Archive"
"246","foil","en","Venerable Warsinger","e286d1aa-bb74-4568-98b5-a693ac7a369d","1","006313f8-cc60-4a4e-8ec6-953cdf1c16e3","stx","Strixhaven: School of Mages"
"400","","en","Reinterpret","e197104f-5382-4cb2-8afe-5ca0594629c2","1","60c19928-4e54-445c-83b4-1ac124bfa3b0","c21","Commander 2021"
"3","","en","Introduction to Annihilation","60e36f86-e284-468e-8073-07f19a3ed65e","1","b0bc4682-bcaf-4f51-be0b-9f2851a16e3b","stx","Strixhaven: School of Mages"
"1","","en","Approach of the Second Sun","e4125377-34c0-4b54-bdf8-4e88f5d24565","1","e0d18742-d661-4223-8880-9ed995379b2e","sta","Strixhaven Mystical Archive"
"9","foil","en","Revitalize","b1385b03-cb4b-4812-857f-7421f1df39af","1","f8da7312-91e8-4f8d-84ef-6888360b3718","sta","Strixhaven Mystical Archive"
"78","","en","Necrotic Fumes","784108b9-dc85-4344-8c71-d527c4f850c0","1","5e1b68a4-fb8d-4b59-b049-73505296f775","stx","Strixhaven: School of Mages"
"278","","en","Forest","b34bb2dc-c1af-4d77-b0b3-a0fb342a5fc6","1","b6a46b11-3225-45aa-b54e-4d19d81b51cf","afr","Adventures in the Forgotten Realms"
"196","","en","Kasmina, Enigma Sage","06425cb9-d157-4155-a727-78656df12458","1","178bf300-38cf-4ab2-9e66-6fcaa112b649","stx","Strixhaven: School of Mages"
"179","","en","Double Major","ece44a82-dcf0-4439-bdd9-a09c99a6f159","1","c3d35413-8742-4443-8859-93c91112978d","stx","Strixhaven: School of Mages"
"53","","en","Krosan Grip","3e39224c-72ce-4ecc-aa17-12c071ea1f3e","1","f847439f-a9b6-4a3c-abd1-76d54e0aed99","sta","Strixhaven Mystical Archive"
"48","foil","en","Multiple Choice","b4d23acf-ff1f-4a6a-9ede-2667a99e9665","1","08c9890f-7081-42f6-89eb-35c83911b443","stx","Strixhaven: School of Mages"
"62","","en","Wormhole Serpent","6eb21aca-116e-427b-9e75-8adaee0cc62a","1","2d0fd73f-e161-4e42-b4f9-9246a9dba785","stx","Strixhaven: School of Mages"
"137","","en","Obsidian Charmaw","c995bc01-f278-4088-9ae2-1b50f87b2a61","1","ee6d08be-a6fc-44a5-932d-b6a8705534c0","mh2","Modern Horizons 2"
"103","","en","Tourach's Canticle","738d2be9-c40b-4a9b-95ed-18d659080918","1","4d97fd7d-c29f-4db0-b909-2f6aa9c39d65","mh2","Modern Horizons 2"
"144","foil","en","Tavern Scoundrel","68c4f86f-ff12-44a6-8f18-f2ee9753b2cd","1","55082c8a-d792-4cd8-94b1-d80c65804463","mh2","Modern Horizons 2"
"60","","en","Said // Done","5d1d76e0-049c-4a33-96ec-8e60deed16d5","1","43ab3ed2-2b50-4488-a21f-60965222970a","mh2","Modern Horizons 2"
"327","","en","Blossoming Calm","489a60f1-83f8-465b-918f-7d63d4f76d14","1","d7667b9c-073d-456d-8c43-5e56316cef92","mh2","Modern Horizons 2"
"141","","en","Slag Strider","2b154d55-37dd-4e5f-aa99-d4bc547cdec0","1","a3a271f3-ea5f-4947-aac3-b4cffdfa87ac","mh2","Modern Horizons 2"
"424","","en","Terminal Agony","b69e68e7-0612-40f8-a40a-9c4e77653442","1","3ddb6d98-3a3a-4332-a64e-97aec71777a4","mh2","Modern Horizons 2"
"44","","en","Fractured Sanity","cf32524e-0df9-4af8-9371-84feeb0a86c6","1","413ac8fb-5156-4f90-81f5-1879e273c9e2","mh2","Modern Horizons 2"
"265","","en","Solitary Confinement","d41ab41d-07c8-4f6d-be5e-7aec9f5f6365","1","b9031a7f-8821-443c-9c9d-552fb25b2101","mh2","Modern Horizons 2"
"251","","en","Power Depot","64687880-03f9-4f38-985b-1027c797e33f","1","032eba04-0a63-4823-85e1-64861330a8d7","mh2","Modern Horizons 2"
"349","","en","Faithless Salvaging","0366ccfd-c717-4ea2-8176-86e184f920f4","1","2958aa5c-176d-4f6e-be52-ef2afbe8d452","mh2","Modern Horizons 2"
